username,userid,profile_location,created_at,text,retweet_count,source,coordinates
John Citro,171615472,"Walnut, CA",2023-01-22 20:12:20,Chinese New Year is the festival that celebrates the beginning of a new year on the traditional lunisolar Chinese c… https://t.co/3plT2aLLhJ,0,Listings To Leads - Social,
Grnhulk,188484604,,2023-01-22 20:08:56,Happy Chinese (Lunar) New Year from our family to yours. https://t.co/7Yw20ruGce,0,Twitter for iPhone,
JC  Trujillo,2564191646,Rancho Cucamonga CA,2023-01-22 20:06:15,"Happy Chinese New Year! 🏮

Hope this new year brings you good fortune, peace and prosperity. 🙌

#chinese… https://t.co/B6fG5pyVJu",0,Listings To Leads - Social,
Howard M. Shum,83075571,"Los Angeles, CA",2023-01-22 20:06:09,"Happy Chinese New Year, everyone! It’s the Year of the Rabbit. 恭喜發財! I hope you get rich! #ChineseNewYear2023… https://t.co/EhbQF5Xfdr",0,Twitter Web App,
Media City CU,2389798579,"Burbank, CA",2023-01-22 20:01:19,Today is Chinese New Year and marks the first day of the lunar calendar. This is the year of the zodiac sign the Ra… https://t.co/Mc9JkrwEpg,0,Hootsuite Inc.,
Riverside Medical Clinic Charitable Foundation,463157781,"Riverside, CA",2023-01-22 20:01:08,"Wishing everyone luck, love, and good health this Chinese New Year!

 #ChineseNewYear #yearoftherabbit https://t.co/7P7fChGBcD",0,Hootsuite Inc.,
ASIFA-Hollywood,532801071,"Burbank, California",2023-01-22 20:01:01,Happy Chinese New Year from your friends at ASIFA-Hollywood! #chinesenewyear #asifahollywood https://t.co/Lz5Fu51UA1,0,Hootsuite Inc.,
AnnieAwards,551706374,"Burbank, CA",2023-01-22 20:01:01,Happy Chinese New Year from your friends at ASIFA-Hollywood! #chinesenewyear #asifahollywood https://t.co/sf6dF8tyHR,0,Hootsuite Inc.,
PMI-Los Angeles Chapter,122127684,"Los Angeles, CA",2023-01-22 20:00:42,"Open your windows to allow good luck to come inside, light up the lanterns with new hopes &amp; aspirations -- Happy Ch… https://t.co/8VttoDc19y",0,CoSchedule,
sheng_zhang,18887773,"Riverside, CA",2023-01-22 19:55:04,Happy Chinese new year,0,Twitter for iPhone,
Gurucul,588001641,"El Segundo, CA",2023-01-22 19:52:58,Happy Lunar New Year 2023! May this Chinese New Year bring you close to your family and fill your life with joy.… https://t.co/5vLkaiBoNy,1,Hootsuite Inc.,
Alexeyeva Smith,136128142,"Huntington Beach, CA",2023-01-22 19:46:33,"I just ran on Chinese New Year with Nike⁠ Run Club. ProtectPuvungna 5K 
#runalexeyeva #avasradiancefitness… https://t.co/QRHbt4T68a",0,Twitter for iPhone,
Jerwin Paz,1025160033619734529,San Diego CA 92127,2023-01-22 19:45:23,"May the Year of the Rabbit be good to you. The rabbit is the symbol of longevity, peace, and prosperity in Chinese… https://t.co/9qfYbQoqr4",0,Hearsay Social,
Juan Avila,161086061,"Sun Valley, CA",2023-01-22 19:40:48,Wearing my red and practicing my flirtatious wink. Happy Lunar New Year to my friends and family in the Chinese com… https://t.co/a6WwEaKT4u,0,Instagram,"{'type': 'Point', 'coordinates': [-118.35179687, 34.1319774]}"
Elizabeth,275250633,Rancho Cucamonga,2023-01-22 19:32:53,"@nayibbukele Happy Chinese new Rabbit year. Unfortunately a massacre occurred in Monterey Park, California during the celebration",0,Twitter for iPhone,
PIH Health,2281029570,"Whittier, CA",2023-01-22 19:30:21,"Today marks the Lunar New Year, also known as Chinese New Year. It is based on the different phases of the moon, an… https://t.co/h12BQCdNe7",0,Hootsuite Inc.,
Roland Lee,25046796,"Los Angeles, CA",2023-01-22 19:29:04,"Wishing everyone a Happy Lunar and Chinese New Year! 🎊
Gung Hay Fat Choy! 🧧🐇
Sun Nien Fai Lok! 🧨🎋 https://t.co/KzvJdRQeJN",1,Twitter for iPhone,
Sherissa 🏆🤍💋,23619997,"Los Angeles, CA",2023-01-22 19:26:29,"Happy Lunar New Year 🧧! If you didn’t know, the Chinese New Year is now an official holiday in California! I loved… https://t.co/fWh20fKzTX",0,Twitter for iPhone,
Bible Verses,1446569859454750722,Ontario,2023-01-22 19:25:23,"@JustinTrudeau Wishing our Chinese communities, a happy and prosperous New Year!",0,Twitter Web App,
The Epoch Times Orange County,1570839119747780609,"Irvine, California",2023-01-22 19:12:00,#BreakingNews | A gunman opened fire at a Los Angeles-area ballroom dance studio following a Chinese Lunar New Year… https://t.co/YwF51WU4tC,1,Twitter Web App,
Tiny Headed Kingdom,847884593428447232,"Los Angeles, CA",2023-01-22 19:10:25,"It's the Lunar New Year! This is the year of the rabbit, which many consider to be the luckiest of the 12 Chinese z… https://t.co/n7UUzn7aKZ",7,Twitter for iPhone,
Herman Ostrow School of Dentistry of USC - Online,2561542862,"Los Angeles, CA",2023-01-22 19:03:00,From our family to yours Happy Chinese New Year! https://t.co/Yql8oON5Bh,0,HubSpot,
Crystal Reiki Healer,1268312049479593984,"Calabasas, CA",2023-01-22 19:01:36,"Happy Lunar New Year! Enjoy the day with family and friends, eat well, share in laughter, give small monetary token… https://t.co/v2vjzCzLWr",0,PLANOLY,
"Daniel S Romero, CFP®",18593761,"Orange, CA",2023-01-22 19:00:02,Happy Chinese New Year! https://t.co/6tqr6phZkv https://t.co/JAxRNU6Vi4,0,Gainfully App,
Quyen Taylor,780212566148513792,"Fullerton, CA",2023-01-22 18:59:11,Happy Chinese New Year 2023! https://t.co/nFP02dFjEL,1,Twitter for iPhone,
NIO 蔚来,1297259400902709250,"Los Angeles, CA",2023-01-22 18:56:59,"""NIO x The Wandering Earth 2"" on the first day of the Lunar New Year. 

Happy Chinese New Year 🧧 $NIO https://t.co/H0kf9FNNFz",4,Twitter for iPhone,
Alan Semsar,583982926,"Los Angeles, CA",2023-01-22 18:53:09,Happy chinese new year 🧧 #YearOfTheRabbit #Chinatown https://t.co/Q5zFJV7FlF,0,Twitter for iPhone,
ghetto prince✨,829610064864382978,"Long Beach, CA",2023-01-22 18:51:37,Happy Chinese New Year✨,0,Twitter for iPhone,
Star🌟Zenith Astro⚡️🧠,1353271337750384641,"Los Angeles, CA",2023-01-22 18:51:18,Good thing I live in a Port town with 90% police protection and our events always thank the LAPD and give them expe… https://t.co/jqBVk51G7t,0,Twitter Web App,
DYLΛN,68521458,"Venice, Los Angeles",2023-01-22 18:37:47,"Xin Nian Kuai Le!

恭喜發財! Happy Chinese New Year!!

I hope the Year of the Rabbit brings us all good luck, strong he… https://t.co/xyzLD0Vs4V",0,Twitter for iPad,
Laguna Beach Realtor,4172290753,"Laguna Beach, Ca",2023-01-22 18:33:08,"RT NatGeoTravel: Observed by billions of people, the festival also known as Chinese New Year or Spring Festival is… https://t.co/5A8RAcocER",0,IFTTT,
☀️SPIRIT🌎ZERO✨ ♻️🍌 earthcastlegroup.eth,1453430954672877578,"Los Angeles, CA",2023-01-22 18:32:47,"Happy Chinese New Year 🧧!!
Sent 2 me from a good fren in NYC at China 🇨🇳 Town parade https://t.co/d4QsrAVddh",0,Twitter for iPhone,
Tom Michelsen 🤙🏽,958084945804537856,"Los Angeles, CA",2023-01-22 18:27:34,@teresapalooza So heartbreaking. We live a few miles away from here and brought our one year old out for his first… https://t.co/Ka7rZmOLdK,0,Twitter for iPhone,
Mango | Froggy Friends 🐸,1444418235235921921,"Riverside, CA",2023-01-22 18:27:24,@babyeggroll_eth Happy Chinese New Year!,0,Twitter for iPhone,
SummitPark.ca,3217230766,Ontario,2023-01-22 18:27:13,"andrewpfraser ""Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit

Best Regards,… https://t.co/NHBYZV5aRK",0,IFTTT,
THE REYES GROUP,403496355,Santa Catalina Island,2023-01-22 18:26:44,Our thoughts and prayers go out to the victims of that died and injured during the shooting in #MontereyPark as the… https://t.co/7FgjszzIxc,1,Twitter for Android,
AM 🍜🇵🇭,126295195,LA ,2023-01-22 18:26:37,Happy Chinese New Year 🧧🎉,0,Twitter for iPhone,
Robert M. Payne,965314362477985792,"Studio City, Los Angeles",2023-01-22 18:26:14,I’m sorry to hear about the news coming out of Monterey Park. I hope that Chinese New Year gets better from here.,0,Twitter for iPhone,
Manila Goncalves,1298990070716743687,"Everywhere, Ontario",2023-01-22 18:24:14,"Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit

Manila Goncalves | Sales Rep… https://t.co/YziwwrksNt",0,Back At You,
Jules Chin Greene,136041604,Los Angeles ,2023-01-22 18:19:49,"I was so excited to go to Monterey Park today to celebrate Lunar New Year. Ever since I moved from NYC, I’ve been l… https://t.co/bV77wrRLdo",0,Twitter for iPhone,
Sean LEM,3809154554,"Burbank, CA",2023-01-22 18:19:22,@Nurse_K_ Happy Chinese new year of the Rabbit https://t.co/0YI0RgqwzS,0,Twitter for Android,
Grant Graham,466014660,"Ontario
",2023-01-22 18:18:13,"Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit

grantgraham dot com… https://t.co/0moq98uzGX",0,Back At You,
Howard Ho,431238661,"Los Angeles, CA",2023-01-22 18:18:07,"Monterey Park is 65% AAPI, mostly Chinese American, and today is Lunar New Year, the biggest Chinese holiday celebr… https://t.co/Pb5Pn3i82o",1,Twitter Web App,
Arpie Madenlian,1511390606274093056,"Fountain Valley, California",2023-01-22 18:17:44,"Observed by billions of people, the festival also known as Chinese New Year or Spring Festival is marked by themes… https://t.co/u83fQhTBy2",0,IFTTT,
NIO 蔚来,1297259400902709250,"Los Angeles, CA",2023-01-22 18:14:32,Blessings from Brazil’s sweet girl 😍 Happy Chinese New Year 🧧 https://t.co/n9hkcqwkid,4,Twitter for iPhone,
Trustee Alton Wang,43622910,"Arcadia, CA",2023-01-22 18:14:13,"Today, I wish you a happy Lunar New Year — heartbroken for our community but with all the love and resolve that I k… https://t.co/0qb89thHpY",5,Twitter for iPhone,
Tom Dragna II,39443143,"Long Beach, CA",2023-01-22 18:14:03,"Happy Chinese New Year 2023
#LunarNewYear 🧧🎉🎆🎊",0,Twitter for Android,
LT. Wolfy Girl 🐺,2432761902,"Los Angeles, CA",2023-01-22 18:13:59,Happy Chinese new year #HappyChineseNewYear2023 #LunarNewYear2023 #yearoftherabbit2023 https://t.co/CndsEbKXHl,0,Twitter for Android,
🐱🐈Edmund Kayyuen Lo🐯🐅 (iCarlyFan2009),371581403,"Bellflower, Ca ",2023-01-22 18:13:08,Happy Chinese New Year to  Everyone... https://t.co/l6iAJTLCvr,0,Twitter for Android,
alex noogen,1377762063305506816,"Los Angeles, CA",2023-01-22 18:12:26,about to happy chinese new year my way back into her life 🤞,0,Twitter for iPhone,
Sean LEM,3809154554,"Burbank, CA",2023-01-22 18:12:04,"@ccmlh Happy birthday to you 🎉🎁🎉🎁
Happy Chinese new year of the Rabbit https://t.co/wojQLbcuFt",0,Twitter for Android,
Tom Michelsen 🤙🏽,958084945804537856,"Los Angeles, CA",2023-01-22 18:11:53,@BrianaCap So sad and so scary. We only live about 4 miles from here and brought our son out for his first Chinese… https://t.co/ewKhZNwM7V,0,Twitter for iPhone,
Councilmember David Newman,1593478015408742400,"Thousand Oaks, CA",2023-01-22 18:08:41,What should be a joyous weekend of celebration for Chinese New Year is tempered by the horrific news overnight of a… https://t.co/zlVrPTB5Oo,2,Moa Bridge,
Just Tony ✌,2962025641,"Los Angeles, CA",2023-01-22 18:08:28,1. May this Chinese New Year bring you close to your family and fill your life with a lot of joy. Happy Lunar New Y… https://t.co/My3sU0Gxjf,0,Twitter for Android,
Sean LEM,3809154554,"Burbank, CA",2023-01-22 18:07:42,@AmyLynnStL Happy Chinese new year of the Rabbit https://t.co/OhllZaOdjv,0,Twitter for Android,
cole,1493598763,"Lake Forest, CA",2023-01-22 18:06:32,"@eclipsethis2003 Chinese New Year shooting!
Possible FBI involvement!",0,Twitter for iPhone,
Ingram Micro,28137354,"Irvine, CA",2023-01-22 18:06:03,"To all those celebrating, we wish you good luck and good health this Chinese New Year. 🐇 It's the Year of the Rabbi… https://t.co/BR4gHZxwNb",0,Meltwater Social,
Sush Singh_Mortgage Agent,139807957,Ontario,2023-01-22 18:04:25,Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit https://t.co/lQSqcMCNjC https://t.co/cF2DvpaYtP,0,Back At You,
tessa🍓,1236442902684991488,LA,2023-01-22 18:02:24,Chinese new year is such a cool holiday🧧🐇,1,Twitter for iPhone,
Karsh Center,3874379174,"Los Angeles, CA",2023-01-22 18:01:35,"Today, January 22, marks the beginning of lunar new year, welcoming in the Year of the Rabbit. We wish a joyous cel… https://t.co/jRxIGnK6rf",0,Hootsuite Inc.,
UCR Business,1004987569,"Riverside, CA",2023-01-22 18:01:34,"January 22 marks the beginning of the Year of the Rabbit. Lunar New Year, often referred to as Chinese New Year, is… https://t.co/5m7nOEWEp6",0,Hootsuite Inc.,
Hemet Dual Language Academy,1455605406667984902,"Hemet, CA",2023-01-22 18:01:31,"HDLA wishes you a Happy Chinese New Year!
#HDLAtoros
#TheHUSDway https://t.co/wA63921ZEq",0,Hootsuite Inc.,
Richard Alfred,1345874895566237698,"Markham, Ont",2023-01-22 18:01:20,Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit https://t.co/WOfElVe1CV https://t.co/gmMwoHZghB,0,Back At You,
CalStateLA ITS Tweet,227112366,"Los Angeles, California",2023-01-22 18:01:03,"Golden Eagles, Lunar New Year is a celebration of the arrival of spring and the beginning of a new year on the luna… https://t.co/28lSR1Ic7X",0,Hootsuite Inc.,
L.A. Best Babies Network,2961558673,"Los Angeles, California",2023-01-22 18:00:51,Happy Lunar New Year to all home visiting families and staff who celebrate! This year is the Year of the Rabbit in… https://t.co/SJMB2ZbWC9,0,Hootsuite Inc.,
Terrace Hills MS,3314613673,"Grand Terrace, CA",2023-01-22 18:00:32,Happy Chinese New Year to our THMS families who celebrate. #thmstigers #thmsfam #cjusd #chinesenewyear2023 https://t.co/etWQ6CZA1H,0,Twitter Web App,
Rowland Elementary,741098706749915136,"Rowland Heights, CA",2023-01-22 18:00:31,"Happy Lunar New Year! 

Learn more here: https://t.co/GWLUhrgy0J

#WeAreRUSD #LunarNewYear2023 @RowlandSchools https://t.co/8V5HbJ0tTh",0,TweetDeck,
Solomon N.,1132295502,"GTA, Ontario",2023-01-22 18:00:27,Wishing you and your family a happy and prosperous Chinese New Year! #yearoftherabbit https://t.co/Uus5mf3EqX https://t.co/Sckx3Wea37,0,Back At You,
Teacher Created Materials,29306974,"Huntington Beach, CA",2023-01-22 18:00:15,"Happy #LunarNewYear! Many Asian countries celebrate with traditions such as dragon dances, lighting firecrackers, a… https://t.co/TeWEUn460x",0,Sprout Social,
Oxnard Public Library,842434967711825920,"Oxnard, CA",2023-01-22 18:00:13,"Happy Chinese New Year! In celebration, children painted their own personalized aprons and a fan after a storytime… https://t.co/clwvcbMBvh",0,Hootsuite Inc.,
OmniTrans,132250329,"San Bernardino County, CA",2023-01-22 18:00:10,"🐇 Happy Chinese New Year! 🎆 🕛 🏮 
 
What is your Chinese Zodiac sign? To find out if you are the year of the rabbit… https://t.co/qFuVlbxj3O",0,Sprout Social,
TeamLogicITNrthridge,803052285047685121,"Woodland Hills, CA",2023-01-22 18:00:02,"To all who celebrate, have a Happy Chinese New Year!

#ChineseNewYear #LunarNewYear https://t.co/WzRIuTjADm",0,Buffer,
BINGO Blitz,462872638,"Santa Monica, CA",2023-01-22 18:00:02,"Kung Hei Fat Choy, Blitzers! 🧧 

Today marks the Chinese New Year; the year of the Rabbit 🐇 

May this year bring y… https://t.co/Iyr8uWh1hm",3,Twitter Web App,
Simi Valley Public Library,2317572456,"Simi Valley, California",2023-01-22 18:00:00,Happy Chinese New Year! https://t.co/9Byey7S1gv,3,Twitter Web App,
Surfing Girl,1210068746657619968,,2023-01-22 17:58:55,Fist day of the year of Rabiit - Happy Chinese New Year #ChineseNewYear2023 https://t.co/S5hxLk1Kk5,1,Twitter for Android,
Mr. Jekyll Hyde,1514387359,"Los Angeles, CA",2023-01-22 17:50:27,Happy Lunar New Year to ALL my Chinese BROTHERS AND SISTER. 🐇🎆 #OneLove #LunarNewYear #ChineseNewYear2023 #iStandWithYou,0,Twitter for Android,
Allen Yeh,99606768,"Los Angeles, California",2023-01-22 17:47:22,"On this lunar new year, I am preaching at a Chinese church very near where the mass shootings happened. Please pray… https://t.co/hN2T33yb2M",1,Twitter for iPhone,
LFC4Ever,1045155175155949569,"Baldwin Park, CA",2023-01-22 17:44:08,@Suns @apsFYI @memgrizz @FootprintCNTR @BALLYSPORTSAZ @AZSports @az_mejor chinese new year jersey????,0,Twitter Web App,
Mexican Rug Dealer,1247324155046838273,"Los Angeles, CA",2023-01-22 17:42:55,CNN decided to report on how COVID started to spread 3 years ago while simultaneously reporting about Chinese New Y… https://t.co/giYp7CksIj,5,Twitter for iPhone,
CONRANK,109664512,"Los Angeles, CA",2023-01-22 17:42:26,My missus crushing the homemade wontons for Chinese New Year 😍 https://t.co/pLxTGzF4NI,2,Twitter for iPhone,
Jonathan Gaurano,64114925,"Los Angeles, CA",2023-01-22 17:38:44,"""Hey man, my girlfriend is going to kill me because I mess it up all the time... but how do you say Happy New Year… https://t.co/TJ0lk7bjDm",0,Twitter Web App,
UC San Diego Park & Market,1480632529778446338,"1100 Market St, San Diego, CA",2023-01-22 17:37:05,"Happy Lunar New Year!  🎉 

This year, we celebrate the year of the rabbit, which signifies longevity, peace, and pr… https://t.co/Sn6O47po2m",0,Sprout Social,
momo,1381251073801773066,"Los Angeles, CA",2023-01-22 17:33:03,Lantern festival from Sichuan for Chinese new year https://t.co/JlIlJKULpx,1,Twitter for iPhone,
Howtolove,1233399442289479680,"Koreatown, Los Angeles",2023-01-22 17:29:45,@CwrNew @zee_pruk Happy Chinese New Year!,0,Twitter for iPhone,
\/\/¡||,1263504854812708864,"Los Angeles, CA",2023-01-22 17:26:24,Happy Chinese New Year! Will I be shot?,0,Twitter for iPhone,
