username,userid,profile_location,created_at,text,retweet_count,source,coordinates
AMETEK Inc.,256996215,"Berwyn, PA 19312",2023-01-22 13:00:29,Happy Lunar New Year from AMETEK! 2023 is the year of the Rabbit — a symbol of peace and prosperity. Rooted in Chin… https://t.co/0w3UDtfB6F,0,Agorapulse app,
"SUD Consulting, LLC",1399088516873834502,"Manhattan, NY",2023-01-22 13:00:27,"May everyone have a fun, festive, and fruitful new year. Happy Chinese New Year!

#chinesenewyear… https://t.co/3g3XCvZ2qw",0,Constant Contact - Social Posts,
CRM Science,389177579,"Philadelphia, PA",2023-01-22 13:00:14,"🐇 Happy Chinese New Year!

#CRMScience #CRM https://t.co/HhAeAyouNA",0,Hootsuite Inc.,
"Teachers College, CU",34755840,In the City of New York,2023-01-22 13:00:13,Wishing a you happy and prosperous #LunarNewYear 🌟 👉 Find well-wishes to the community in a special message from… https://t.co/4rK7hSg8Rb,2,Sprout Social,
NYMCU,3397357383,"New York, USA",2023-01-22 13:00:12,"Today marks the Lunar New Year, a holiday with Chinese roots, celebrated worldwide. A time of joy &amp; new beginnings,… https://t.co/7X2gJDXTaU",3,Sprout Social,
Viral News NY,1486068736306167823,"New York, NY",2023-01-22 13:00:08,"Happy Chinese New Year 

#ChineseNewYear #NYC #rabbit https://t.co/0DzqNFxpvq",2,Twitter for Android,
Rutgers MBS,44914491,"Rutgers University, NJ",2023-01-22 13:00:05,"Happy Chinese New Year! Here's to the Year of the Rabbit, a time for new beginnings, good luck, and lots of cuddly… https://t.co/RPNnWiAfbo",2,Agorapulse app,
Chester County Intermediate Unit,174818961,"Chester County, PA, USA",2023-01-22 13:00:05,"#TeamCCIU wishes you a Happy Chinese New Year! 2023 is the Year of the Rabbit, which symbolizes longevity, peace an… https://t.co/IlacraJVmx",2,SocialAssurance,
Ed Braunstein,177719616,"Bayside, NY",2023-01-22 13:00:02,"Happy Lunar New Year! Wishing you and your family good health and fortune. 

It was great to welcome the… https://t.co/0NQ9q6FWTi",1,Twitter Web App,
GilangGARCIAAA,1404078889492615172,Jamaica,2023-01-22 12:59:17,"@tarsproBA @tarsprotocol Happy New Year Chinese in 2023🥳

@ManjiJie @satya00221 @FatoniHilman",0,Twitter for Android,
cindygallop.eth,8622212,New York City,2023-01-22 12:57:38,Gong Ci Fa Cai - Happy #ChineseNewYear! It's a beautiful day in London - I took my mother for a walk and showed her… https://t.co/M7WPxkYAAE,2,Twitter Web App,
THE Money Maker,3692884996,"New York, USA",2023-01-22 12:56:02,"It's the year of $RABBIT 

 $RABBIT is the top of Chinese New Year meme coin.🐰✨ 

 https://t.co/mxC0Hg7z5d… https://t.co/yz4Ct8R4N0",0,Twitter Web App,
GilangGARCIAAA,1404078889492615172,Jamaica,2023-01-22 12:55:52,"@cheers_land Happy New Year Chinese in 2023🥳

@ManjiJie @satya00221 @FatoniHilman",0,Twitter for Android,
Jenn💕,1268951206283694082,"Brooklyn, NY",2023-01-22 12:51:37,"@NZXT 🧧

Happy Chinese New Year 🐇 🐰

From the Lau Family 🎉🎊🥳

#LunarNewYear",0,Twitter for iPhone,
GilangGARCIAAA,1404078889492615172,Jamaica,2023-01-22 12:49:54,"@seerlabs_crypto @Crypto_Sharon @Crypto_He Happy Chinese New Year in 2023🥳

@ManjiJie @satya00221 @Atmono12… https://t.co/21MNu4VCuL",0,Twitter for Android,
"Eugene Gu, MD",65497475,"New York, USA",2023-01-22 12:49:05,Chinese New Year is supposed to be a time of celebration with firecrackers and red envelopes but in America we’ve r… https://t.co/AWTy9xicib,746,Twitter for iPhone,
Croydon FC,153372475,Croydon,2023-01-22 12:44:58,"Apparently, celebrations for Chinese New Year last for fifteen days! Talking of which, if anyone is looking for a p… https://t.co/6C2jXg0sTu",0,Twitter Web App,
Annica,2302972662,Upper East Side,2023-01-22 12:44:45,"Much needed break (How i celebrated the Chinese New Year)
Binondo - Greenbelt - BGC ✨ https://t.co/3CPIPonwoI",0,Twitter for iPhone,
ashley,1569810531309035524,nyc,2023-01-22 12:42:37,Happy Chinese New Year :3 https://t.co/4rluySXdei,0,Twitter for iPhone,
Newtown Action Alliance,1148468052,"Sandy Hook, Connecticut ",2023-01-22 12:41:06,"Breaking NEWS: Last night, 10 people were killed &amp; 10 wounded in a mass shooting in Monterey Park, California, at a… https://t.co/6wsIxZDAzC",7,Twitter for iPhone,
jparsio,17899680,Lansdowne PA,2023-01-22 12:35:33,JAN 22 LUNAR NEW YEAR/CHINESE NEW YEAR - CELEBRATION OF LIFE DAY honors children &amp; grandchildren who bring joy to o… https://t.co/J1bxxcQfq6,0,Twitter Web App,
Jonathan_protection,1311959162197221376,New York City,2023-01-22 12:34:19,"Happy Chinese New Year In 2023
#HappyChineseNewYear #ChineseNewYear2023 #仮面ライダーセイバー #仮面ライダーギーツ #仮面ライダービルド https://t.co/aWonRD69cB",0,Twitter for Android,
Food Bazaar Supermarket,392971917,"NY, NJ & CT",2023-01-22 12:33:30,May the Chinese New Year bring you joy and prosperity! https://t.co/CJ8Whi6lcx,0,Twitter Web App,
Brian Rosenworcel,3115805382,"Brooklyn, NY",2023-01-22 12:33:09,"10 dead from a mass shooting at a Chinese Lunar New Year event in Monterey Park, California.

If it turns out to be… https://t.co/AHTtC3FJ2b",8,Twitter for iPhone,
The Kids Club SI,1171250816491171847,"Staten Island, NY",2023-01-22 12:32:49,"To all those who celebrate…

🔴Happy Chinese New Year! 🔴 
#statenisland #thekidsclubsi #happynewyear #statenislandny… https://t.co/joa6iLOD4C",0,Twitter for iPhone,
THE Money Maker,3692884996,"New York, USA",2023-01-22 12:24:14,"$RABBIT is the top of Chinese New Year meme coin.🐰✨ 

 Massive pump anytime 👌 

 https://t.co/mxC0Hg7z5d

 #airdrop… https://t.co/B3sfnrSSIr",0,Twitter Web App,
Brian Anthony Phillips,18398776,"Harlem, NY",2023-01-22 12:20:49,"Lunar festivities vary across cultures, regions and households. Year of the Rabbit - the fourth sign in the 12-year… https://t.co/hHpg9B967o",0,Twitter Web App,
Kia Tami Doromal,62241431,PHL,2023-01-22 12:20:38,Happy Chinese New Year!!!,0,Twitter Web App,
hp,68559722,New York,2023-01-22 12:05:57,@suevess @BNONews @DrEricDing The hint: it happens in a mostly Chinese community during the lunar new year.,1,Twitter for iPhone,
Nassau County Medical Society,1070444488299040768,"Garden City, NY",2023-01-22 12:04:30,Don't be alarmed if you feel the ground trembling on January 22! It's the beginning of the Chinese New Year. A full… https://t.co/DqYaMgIvRb,1,Twitter Web App,
North Bellmore UFSD,790951446929870848,"North Bellmore, NY",2023-01-22 12:03:40,Happy Chinese New Year to you and your loved ones. May luck always be at your door and shower you with blessings. https://t.co/Q4mcxbwNOz,0,Twitter for iPhone,
Denise Fisher,827860833657094145,"New York, USA",2023-01-22 12:03:22,Happy Chinese New Year! May the lunar new year be full of laughter and good luck. We wish you prosperity and wealth. https://t.co/qopeXfGQu8,0,Twitter for iPhone,
The Eye-Bank of New York,1379598000,"New York, New York",2023-01-22 12:01:19,"Happy Chinese New Year! 2023 is the year of the rabbit!
If you haven't signed up to become an eye, organ and tissue… https://t.co/VyeQsYXqGw",0,Hootsuite Inc.,
Constance Stellas,130521382,New York City,2023-01-22 12:01:15,"Lunar New Year! The Year of the Rabbit in Chinese Astrology is one of peace, prosperity, and hope. The Moon is in A… https://t.co/Bj18RIGYcb",0,Hootsuite Inc.,
CBM Construction Building Materials CBM1946,1180954891,"Bristol, PA",2023-01-22 12:01:07,Happy Chinese New Year. 2023 is the Year of the Rabbit &amp; culminates on February 5th with the Lantern Festival.The R… https://t.co/JOpfXTMrhd,0,Hootsuite Inc.,
GlassRoots,44964969,"Newark, NJ",2023-01-22 12:00:31,Happy Chinese New Year!  Do you know of any lantern festivals taking place in New Jersey?  Have you been to a lante… https://t.co/eVGzddVQG4,0,Hootsuite Inc.,
Carolina Herrera,707154481,"New York, NY",2023-01-22 12:00:21,Celebrate the Lunar New Year in Style in bright and bold pieces as we usher in the Year of Rabbit. Chinese ballet d… https://t.co/UXsfNXLm7d,6,Dash Hudson,
IDT Corporation,877981929236307968,"Newark, NJ",2023-01-22 12:00:16,IDT wishes you a Happy Chinese New Year! May this year be filled with many adventures and opportunities.… https://t.co/MFnF6j8Klk,2,Brandwatch,
Rep. Mike Zabel,1062346762139111424,"Delaware County, PA",2023-01-22 12:00:02,"Today we celebrate the Lunar New Year and hop into the #YearOfTheRabbit. According to the Chinese zodiac, the rabbi… https://t.co/dcGFxfDcqv",0,Twitter Web App,
Paul Vetrano,1519849609882963972,"New York, USA",2023-01-22 11:56:21,"To all my beautiful Asian friends! I wish you luck, health, and abundant wealth in the coming year. Happy Chinese N… https://t.co/IpPv9FF1Ur",0,Twitter for iPhone,
Dorthe's Joy of Creation 💚🦋,1487070905868111872,"Florida, USA",2023-01-22 11:48:41,@AustraliaShultz Gm! Happy Chinese New Year! 🌄☕🎉,0,Twitter for Android,
HAI_YONG,860646204,"BEIJING, CHINA",2023-01-22 11:48:34,"Happy Chinese New Year, the year of rabbit... @ Lawrence, New Jersey https://t.co/QvWMdXp7kc",0,Instagram,"{'type': 'Point', 'coordinates': [-74.73169, 40.28277]}"
Sil Lozano,124031871,"New York, NY",2023-01-22 11:47:04,@layzhang Happy Chinese new year. Bunny!!!,0,Twitter for iPhone,
Welsh Mountain Zoo,125302120,"Colwyn Bay, North Wales",2023-01-22 11:45:10,"Happy Chinese New Year! 🎉

This year is the year of the 🐰 RABBIT! 🐇 

Why not pop down to our Children's Farm to vi… https://t.co/QdXeadCqgu",4,Hootsuite Inc.,
Insider,3226282347,"Manhattan, NY",2023-01-22 11:44:27,"9 dead in mass shooting at Lunar New Year celebrations in Monterey Park, California.

https://t.co/wc5LOcAt7j",14,TweetDeck,
Dorthe's Joy of Creation 💚🦋,1487070905868111872,"Florida, USA",2023-01-22 11:31:55,"@FloLady_Ochie @HouriNaeimi @akaFoley @OhHungryArtist Gm, dear Flo! Happy Chinese New Year! 🥳🎉✨
These are some great scoops! Congrats!!! 😍🎉",0,Twitter for Android,
Headcount Management,192918584,"Norwalk, CT",2023-01-22 11:30:01,"May happiness, health, and luck always be with me, you, and all of us. Happy Chinese New Year! #CNY #CNY23 https://t.co/aRPLw4oP5n",0,HubSpot,
🛸,494481958,ur thoughts,2023-01-22 11:22:53,I forgot it was Chinese new year that explains I take back my earlier comment,0,Twitter for iPhone,
Bloomfield Pulse,2389550684,"Bloomfield, NJ",2023-01-22 11:21:27,"For those who celebrate 祝你兔年幸福安康!
May your year of the Rabbit be full of happiness and health! Happy Chinese New Ye… https://t.co/nR7J1P6K8r",0,Instagram,"{'type': 'Point', 'coordinates': [-74.1924, 40.8073]}"
Ghost Crusaders,2177121433,"New York, NY",2023-01-22 11:18:35,Happy Chinese New Year https://t.co/7QtLzH1nC0,0,Twitter for iPhone,
kinerf,1440882169,"New Jersey, USA",2023-01-22 11:14:19,"@LilyBaronWrites well then ... Happy Chinese New Year to you, luv! https://t.co/1STf2GiNh9… https://t.co/P1dEVFjz1X",0,Twitter for Android,
❁ ❁ ❁,92385659,"New York, NY",2023-01-22 11:01:32,Happy Chinese New Year 🧧 #YearOfTheRabbit,0,Twitter for iPhone,
Margaret Anderson,2205909769,"New York, USA",2023-01-22 11:00:56,“The shooting occurred near the site of a Chinese Lunar New Year celebration” https://t.co/1zcaDKCvd7,0,Twitter for iPhone,
Lancer Insurance,2645872153,"Long Beach, NY ",2023-01-22 11:00:51,Happy Chinese New Year! May the Year of the Rabbit bring you prosperity and harmony in 2023. #chinesenewyear https://t.co/8gh7aBwYzu,0,Hootsuite Inc.,
BRONX POET,1325584042541117440,New York City,2023-01-22 11:00:14,"HAPPY CHINESE LUNAR NEW YEAR 4721!
YEAR OF THE RABBIT!
Sunday, January 22,2023/4721
Happy New Year!
Gung-Hay Faht-C… https://t.co/miqHcorzQ7",1,Twitter Web App,
garybaumgarten,15270176,New York,2023-01-22 10:46:25,Nine people are reported dead in this mass shooting. https://t.co/cI1I1NuIgT,0,Twitter for iPhone,
Reuters World,335455570,NYC,2023-01-22 10:40:09,Chinese pray for health in Lunar New Year as COVID death toll rises https://t.co/PnlEQ2xAST https://t.co/SxlOSsLvp0,4,True Anthem,
La Zionnessa’s Unreachable 🏴‍☠️,1421754050056540162,"Upper West Side, Manhattan",2023-01-22 10:37:17,"Several Dead In Mass Shooting At Chinese New Year Event In California | ... https://t.co/RRzHsdgeio via @YouTube 

Word up magazine",0,Twitter for iPhone,
CharlesYang,715225497081229313,"Brooklyn, NY",2023-01-22 10:34:17,Happy Chinese new year 🧧 https://t.co/tGX5usemPx,0,Twitter for iPhone,
tyzi,1599535099472650240,"Georgia, USA",2023-01-22 10:31:58,@NewJeans_ADOR Happy Chinese new year！！Happy Chinese new year！！Happy Chinese new year！！😋😋,0,Twitter for iPhone,
Jesse Rodriguez,18028893,"New York, NY",2023-01-22 10:27:37,Reports of mass shooting near site of a Chinese Lunar New Year celebration in the Los Angeles area.  https://t.co/OyGIo5bQ3b,2,Twitter for iPhone,
FindBuzz,1286697467723960320,New York,2023-01-22 10:25:25,Several Dead In Shooting At Chinese New Year Party In Los Angeles: Report https://t.co/kVjaV8Pj45,0,IFTTT,
Jeep4x4Bear,82864467,"Maple Shade, NJ",2023-01-22 10:17:23,HAPPY CHINESE NEW YEAR! https://t.co/4wfaILtlaB,0,Twitter Web App,
"Scotty, Bea and Eric 🌈 Mac, Millie",1051477016313307136,Lancashire,2023-01-22 10:12:06,Happy Chinese New Year (year of the Rabbit) from all at #FurryTails https://t.co/Y03N13NYEv,3,Twitter for iPad,
BRONX POET,1325584042541117440,New York City,2023-01-22 10:11:08,"Let Me Extend 
A Belated Congratulations &amp;
A 2023 Congratulations!

The Wife is Beautiful as
The Husband is Handsom… https://t.co/UoMM3wEmhZ",1,Twitter Web App,
Freco Wang,3647018294,"NYC, NY",2023-01-22 10:03:43,Happy Chinese Lunar New Year! https://t.co/pQd4rDgdqN,3,Twitter for iPhone,
Aaron 🎏,1339906954936795136,"New York, NY",2023-01-22 10:02:49,@Checkdot_proto Happy Chinese New Year,0,Twitter Web App,
W3B Portfolio News,1541528329421000704,"New York, NY",2023-01-22 10:00:42,Chinese pray for health in Lunar New Year as Covid death toll rises https://t.co/zoYoplzshb,0,Jetpack.com,
RCT Touch,793488911683158017,"New York, NY",2023-01-22 10:00:29,"To Everyone celebrating, we wish you a very happy Chinese New Year!

#YearOfTheRabbit #CNY #2023 https://t.co/30iy8PbNMA",0,Loomly,
The Arc of Monmouth,312221353,"Monmouth County, NJ, USA",2023-01-22 10:00:10,"Happy Chinese New Year! The TAZ program celebrated by crafting lanterns, learning about the Chinese zodiac signs an… https://t.co/3WwFcubngQ",0,Sprout Social,
Lisa Fung,15810303,"Los Angeles, CA | New York, NY",2023-01-22 09:55:41,So sad to wake on the East Coast to reports of a mass shooting with multiple casualties in #MontereyPark near the s… https://t.co/pmXalt8Bww,0,Twitter for iPhone,
Croydon FC,153372475,Croydon,2023-01-22 09:53:05,"Gong xi fa cai, or Happy New Year to @Croydon_FC's Chinese followers, celebrating the Year of the Rabbit. https://t.co/epCdG8Ou26",0,Twitter Web App,
Independent US,2976653309,"New York, NY",2023-01-22 09:52:23,Multiple casualties after shooting at California Chinese New Year celebrations https://t.co/w9tVLvemzb,1,Echobox,
Crime and PUNishment,1218048359337988096,,2023-01-22 09:43:42,"@HoustonSlugger Especially today, Chinese new Year",0,Twitter for Android,
Yvonne Yorke,2830951063,New York,2023-01-22 09:40:51,@itsamia I've called it Chinese New Year as well as Lunar New Year,0,Twitter Web App,
Christopher Emeanua,1489001516698677250,"New York, USA",2023-01-22 09:39:55,Lunar New Year: Chinese families meet for bittersweet reunions https://t.co/NiAxwv6Jjn,0,Twitter for iPhone,
| PH/ENVtuber | ValkyRIE𓆩wings𓆪 |,1137884628226695169,Valhalla,2023-01-22 09:37:30,"Xin nian kuai Le! May all of us have good fortune this year. (Btw I'm half Filipino, half Chinese) and we celebrate… https://t.co/P5L0t5gZRX",0,Twitter for Android,
Tare Johnson 🎅,1535510868200460288,"New York, USA",2023-01-22 09:32:35,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/WJpwtIpRFj",0,Twitter Web App,
Wellington School,2742377720,Somerset,2023-01-22 09:32:00,"Wishing you all Gong hei fat choi 恭喜发财,  Xīnnián hǎo 新年好 and a very Happy Chinese New Year 2023. #excellence… https://t.co/YNua15W62F",0,Twitter Web App,
It is High Time to Post,1602491231082369027,"Florida, USA",2023-01-22 09:28:54,2023 Year of the Rabbit. Happy Chinese New Year. https://t.co/GsKO3kOdI8,0,Twitter for iPhone,
Delyn Labour Party,1186009018554294273,"Flintshire, North Wales",2023-01-22 09:27:49,Happy Lunar/Chinese New Year from Delyn CLP #WelshLabour https://t.co/iIHubdnDFo,1,Twitter for Android,
Hawwal📦,1051470879614492672,"Georgia, USA",2023-01-22 09:25:48,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/vrb9qrnGGd",0,Twitter Web App,
SebastianBudweg,1573629278079668226,"Florida, USA",2023-01-22 09:16:55,"Chinese New Year celebrations around the world!

#chinese
#BBB23
#BB16
#Tesla
#forbes
#Money
#BarackObama
#asian… https://t.co/p0rwZiSwue",1,Twitter for Android,
THE Money Maker,3692884996,"New York, USA",2023-01-22 09:12:43,"Massive pump anytime 👌 

 $RABBIT is the top of Chinese New Year meme coin.🐰✨ 

 https://t.co/dBDC7YKfKp

 #airdrop… https://t.co/M2Lgjdjhhq",0,Twitter Web App,
Dandan Rayban,1509428828422262785,"Florida, USA",2023-01-22 09:09:05,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/BUXQZiBHuV",0,Twitter Web App,
Spirit of Malabo,871212764,New York,2023-01-22 09:07:41,"For Chinese New Year Eve, pig was served at our home. The last time I ate this was in 2011 aboard the MV Norfolk. T… https://t.co/tq3JZFCeHI",0,Twitter for iPhone,
